"","State","Type","County","Violent crime","Murder and nonnegligent manslaughter","Rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson","year"
"35480","MISSISSIPPI","Nonmetropolitan","Panola",77,4,4,10,59,601,280,290,31,1,2005
"35481","MISSISSIPPI","Nonmetropolitan","Pike",28,1,2,5,20,384,171,202,11,NA,2005
"35482","MISSISSIPPI","Nonmetropolitan","Scott",49,1,14,5,29,341,138,173,30,NA,2005
"35483","MISSISSIPPI","Nonmetropolitan","Sharkey",17,1,0,1,15,20,19,1,0,0,2005
"35484","MISSISSIPPI","Nonmetropolitan","Tippah",28,1,0,5,22,34,27,2,5,0,2005
"35485","MISSISSIPPI","Nonmetropolitan","Tishomingo",27,0,3,21,3,59,52,2,5,0,2005
"35486","MISSISSIPPI","Nonmetropolitan","Union",11,1,0,3,7,193,109,72,12,3,2005
"35487","MISSISSIPPI","Nonmetropolitan","Warren",9,0,3,0,6,366,143,198,25,0,2005
"35488","MISSISSIPPI","Nonmetropolitan","Washington",18,1,7,4,6,433,158,238,37,6,2005
"35489","MISSOURI","Metropolitan","Andrew",4,0,1,0,3,139,36,89,14,2,2005
"35490","MISSOURI","Metropolitan","Bates",29,1,1,1,26,189,86,90,13,4,2005
"35491","MISSOURI","Metropolitan","Boone",95,1,5,6,83,832,211,542,79,9,2005
"35492","MISSOURI","Metropolitan","Buchanan",28,0,2,5,21,233,64,155,14,2,2005
"35493","MISSOURI","Metropolitan","Caldwell",35,0,1,0,34,77,26,39,12,3,2005
"35494","MISSOURI","Metropolitan","Callaway",19,0,2,0,17,566,142,375,49,1,2005
"35495","MISSOURI","Metropolitan","Cass",102,0,3,0,99,538,162,314,62,0,2005
"35496","MISSOURI","Metropolitan","Christian",143,1,2,5,135,356,122,179,55,5,2005
"35497","MISSOURI","Metropolitan","Clay",46,0,0,1,45,209,63,121,25,7,2005
"35498","MISSOURI","Metropolitan","Clinton",24,1,3,1,19,99,29,58,12,2,2005
"35499","MISSOURI","Metropolitan","Cole",41,0,4,3,34,432,125,279,28,5,2005
"35500","MISSOURI","Metropolitan","Dallas",54,0,0,1,53,225,94,105,26,2,2005
"35501","MISSOURI","Metropolitan","De Kalb",15,0,0,0,15,67,16,36,15,0,2005
"35502","MISSOURI","Metropolitan","Franklin",51,4,3,2,42,762,152,560,50,5,2005
"35503","MISSOURI","Metropolitan","Greene",40,3,0,8,29,1289,287,901,101,0,2005
"35504","MISSOURI","Metropolitan","Howard",5,0,4,0,1,43,33,8,2,1,2005
"35505","MISSOURI","Metropolitan","Jackson",91,0,7,6,78,649,182,396,71,4,2005
"35506","MISSOURI","Metropolitan","Jasper",100,3,9,12,76,837,210,619,8,0,2005
"35507","MISSOURI","Metropolitan","Jefferson",375,1,33,11,330,3321,532,2512,277,28,2005
"35508","MISSOURI","Metropolitan","Lafayette",12,0,4,0,8,232,103,111,18,0,2005
"35509","MISSOURI","Metropolitan","Lincoln",69,1,0,1,67,282,85,157,40,2,2005
"35510","MISSOURI","Metropolitan","McDonald",70,2,5,3,60,442,122,261,59,4,2005
"35511","MISSOURI","Metropolitan","Moniteau",12,1,0,0,11,71,28,37,6,0,2005
"35512","MISSOURI","Metropolitan","Newton",90,0,10,1,79,1179,276,763,140,11,2005
"35513","MISSOURI","Metropolitan","Osage",6,0,0,0,6,126,49,66,11,3,2005
"35514","MISSOURI","Metropolitan","Platte",30,0,2,1,27,315,51,236,28,7,2005
"35515","MISSOURI","Metropolitan","Polk",30,0,4,2,24,298,107,166,25,0,2005
"35516","MISSOURI","Metropolitan","Ray",14,0,1,0,13,175,56,91,28,0,2005
"35517","MISSOURI","Metropolitan","St. Charles",222,0,8,15,199,1593,342,1143,108,24,2005
"35518","MISSOURI","Metropolitan","St. Louis County Police Department",1111,9,49,274,779,10260,1681,7410,1169,80,2005
"35519","MISSOURI","Metropolitan","Warren",54,0,3,1,50,277,85,170,22,5,2005
"35520","MISSOURI","Metropolitan","Washington",50,1,0,1,48,271,86,161,24,0,2005
"35521","MISSOURI","Metropolitan","Webster",38,0,0,2,36,290,97,181,12,3,2005
"35522","MISSOURI","Nonmetropolitan","Adair",10,0,0,0,10,38,12,21,5,0,2005
"35523","MISSOURI","Nonmetropolitan","Atchison",4,0,1,0,3,14,8,4,2,0,2005
"35524","MISSOURI","Nonmetropolitan","Audrain",17,0,0,2,15,167,53,104,10,2,2005
"35525","MISSOURI","Nonmetropolitan","Barry",21,2,8,1,10,524,201,292,31,3,2005
"35526","MISSOURI","Nonmetropolitan","Barton",25,1,3,1,20,133,38,90,5,4,2005
"35527","MISSOURI","Nonmetropolitan","Benton",33,0,1,1,31,335,127,187,21,0,2005
"35528","MISSOURI","Nonmetropolitan","Bollinger",25,0,5,0,20,74,29,42,3,0,2005
"35529","MISSOURI","Nonmetropolitan","Butler",61,3,0,9,49,518,147,303,68,5,2005
"35530","MISSOURI","Nonmetropolitan","Camden",35,1,5,4,25,619,241,354,24,0,2005
"35531","MISSOURI","Nonmetropolitan","Cape Girardeau",76,0,4,1,71,211,77,124,10,4,2005
"35532","MISSOURI","Nonmetropolitan","Carroll",5,2,0,0,3,61,16,39,6,1,2005
"35533","MISSOURI","Nonmetropolitan","Carter",19,1,2,0,16,28,8,18,2,1,2005
"35534","MISSOURI","Nonmetropolitan","Cedar",0,0,0,0,0,104,37,62,5,2,2005
"35535","MISSOURI","Nonmetropolitan","Clark",7,0,1,0,6,58,27,28,3,1,2005
"35536","MISSOURI","Nonmetropolitan","Cooper",29,0,1,1,27,143,15,121,7,0,2005
"35537","MISSOURI","Nonmetropolitan","Crawford",23,1,2,1,19,267,93,164,10,1,2005
"35538","MISSOURI","Nonmetropolitan","Dade",5,0,0,0,5,23,6,13,4,0,2005
"35539","MISSOURI","Nonmetropolitan","Daviess",5,0,1,1,3,82,36,39,7,1,2005
"35540","MISSOURI","Nonmetropolitan","Dent",24,0,6,0,18,105,58,37,10,2,2005
"35541","MISSOURI","Nonmetropolitan","Douglas",40,1,2,0,37,137,42,64,31,0,2005
"35542","MISSOURI","Nonmetropolitan","Dunklin",18,1,1,1,15,153,52,94,7,0,2005
"35543","MISSOURI","Nonmetropolitan","Gasconade",27,0,0,4,23,71,19,41,11,1,2005
"35544","MISSOURI","Nonmetropolitan","Grundy",6,0,0,0,6,57,38,19,0,0,2005
"35545","MISSOURI","Nonmetropolitan","Henry",35,1,3,0,31,316,135,171,10,6,2005
"35546","MISSOURI","Nonmetropolitan","Hickory",3,0,0,0,3,147,55,83,9,1,2005
"35547","MISSOURI","Nonmetropolitan","Holt",6,0,0,0,6,91,35,46,10,1,2005
"35548","MISSOURI","Nonmetropolitan","Howell",60,0,3,0,57,354,118,194,42,1,2005
"35549","MISSOURI","Nonmetropolitan","Iron",14,0,2,0,12,63,31,27,5,1,2005
"35550","MISSOURI","Nonmetropolitan","Johnson",37,1,8,0,28,328,105,199,24,0,2005
"35551","MISSOURI","Nonmetropolitan","Knox",6,0,0,0,6,92,17,75,0,0,2005
"35552","MISSOURI","Nonmetropolitan","Laclede",51,0,2,0,49,367,132,222,13,0,2005
"35553","MISSOURI","Nonmetropolitan","Lawrence",13,0,1,3,9,216,92,101,23,3,2005
"35554","MISSOURI","Nonmetropolitan","Lewis",1,0,0,0,1,77,19,52,6,0,2005
"35555","MISSOURI","Nonmetropolitan","Linn",1,0,0,0,1,72,22,44,6,8,2005
"35556","MISSOURI","Nonmetropolitan","Livingston",2,0,0,0,2,49,23,22,4,0,2005
"35557","MISSOURI","Nonmetropolitan","Madison",13,1,0,0,12,54,20,22,12,1,2005
"35558","MISSOURI","Nonmetropolitan","Maries",15,0,0,0,15,50,26,24,0,0,2005
"35559","MISSOURI","Nonmetropolitan","Marion",7,0,0,0,7,92,24,67,1,1,2005
"35560","MISSOURI","Nonmetropolitan","Mercer",7,0,0,0,7,27,22,1,4,0,2005
"35561","MISSOURI","Nonmetropolitan","Miller",60,0,8,0,52,163,50,87,26,1,2005
"35562","MISSOURI","Nonmetropolitan","Mississippi",18,0,1,1,16,85,29,46,10,1,2005
"35563","MISSOURI","Nonmetropolitan","Monroe",1,0,0,0,1,51,14,33,4,2,2005
"35564","MISSOURI","Nonmetropolitan","Montgomery",4,0,0,0,4,92,27,60,5,0,2005
"35565","MISSOURI","Nonmetropolitan","New Madrid",20,0,2,0,18,57,21,31,5,2,2005
"35566","MISSOURI","Nonmetropolitan","Nodaway",16,0,1,0,15,118,48,63,7,2,2005
"35567","MISSOURI","Nonmetropolitan","Oregon",4,1,0,0,3,7,1,0,6,0,2005
"35568","MISSOURI","Nonmetropolitan","Ozark",12,0,1,1,10,74,33,37,4,3,2005
"35569","MISSOURI","Nonmetropolitan","Pemiscot",17,1,0,2,14,122,47,74,1,0,2005
"35570","MISSOURI","Nonmetropolitan","Perry",9,1,0,0,8,45,12,27,6,0,2005
"35571","MISSOURI","Nonmetropolitan","Pettis",29,0,5,2,22,276,83,177,16,1,2005
"35572","MISSOURI","Nonmetropolitan","Phelps",160,0,11,3,146,543,155,351,37,1,2005
"35573","MISSOURI","Nonmetropolitan","Pike",5,0,1,0,4,61,36,17,8,4,2005
"35574","MISSOURI","Nonmetropolitan","Pulaski",104,2,12,6,84,260,96,143,21,0,2005
"35575","MISSOURI","Nonmetropolitan","Putnam",2,0,0,0,2,11,6,3,2,0,2005
"35576","MISSOURI","Nonmetropolitan","Ralls",17,0,0,0,17,86,31,43,12,0,2005
"35577","MISSOURI","Nonmetropolitan","Randolph",18,0,1,1,16,153,78,64,11,0,2005
"35578","MISSOURI","Nonmetropolitan","Reynolds",6,1,1,0,4,30,19,5,6,0,2005
"35579","MISSOURI","Nonmetropolitan","Ripley",22,0,0,0,22,220,68,134,18,2,2005
"35580","MISSOURI","Nonmetropolitan","Saline",14,0,4,0,10,130,50,74,6,0,2005
"35581","MISSOURI","Nonmetropolitan","Schuyler",1,0,0,0,1,18,10,4,4,3,2005
"35582","MISSOURI","Nonmetropolitan","Scotland",0,0,0,0,0,39,18,21,0,0,2005
"35583","MISSOURI","Nonmetropolitan","Scott",16,0,1,1,14,133,54,76,3,0,2005
"35584","MISSOURI","Nonmetropolitan","Shannon",10,0,1,0,9,59,11,30,18,3,2005
"35585","MISSOURI","Nonmetropolitan","Shelby",1,0,0,0,1,41,13,27,1,0,2005
"35586","MISSOURI","Nonmetropolitan","St. Clair",12,0,0,0,12,200,84,116,0,1,2005
"35587","MISSOURI","Nonmetropolitan","Ste. Genevieve",14,0,0,1,13,157,42,104,11,0,2005
"35588","MISSOURI","Nonmetropolitan","St. Francois",57,0,7,3,47,526,161,308,57,1,2005
"35589","MISSOURI","Nonmetropolitan","Stoddard",20,1,2,0,17,136,57,65,14,4,2005
"35590","MISSOURI","Nonmetropolitan","Stone",320,1,2,2,315,670,213,397,60,7,2005
"35591","MISSOURI","Nonmetropolitan","Sullivan",13,0,0,0,13,47,19,21,7,0,2005
"35592","MISSOURI","Nonmetropolitan","Taney",134,2,9,2,121,641,157,427,57,0,2005
"35593","MISSOURI","Nonmetropolitan","Texas",38,0,6,1,31,218,69,121,28,8,2005
"35594","MISSOURI","Nonmetropolitan","Vernon",21,0,1,1,19,270,87,162,21,5,2005
"35595","MISSOURI","Nonmetropolitan","Wayne",20,1,2,0,17,105,35,62,8,1,2005
"35596","MISSOURI","Nonmetropolitan","Worth",9,0,0,0,9,31,18,11,2,0,2005
"35597","MISSOURI","Nonmetropolitan","Wright",11,0,1,0,10,76,18,41,17,1,2005
"35598","MONTANA","Metropolitan","Carbon",2,0,0,0,2,26,1,22,3,0,2005
"35599","MONTANA","Metropolitan","Yellowstone",86,0,7,3,76,843,157,632,54,5,2005
"35600","MONTANA","Nonmetropolitan","Beaverhead",9,0,1,0,8,54,5,39,10,0,2005
"35601","MONTANA","Nonmetropolitan","Big Horn",46,0,0,2,44,372,26,319,27,1,2005
"35602","MONTANA","Nonmetropolitan","Blaine",10,0,0,1,9,52,10,39,3,0,2005
"35603","MONTANA","Nonmetropolitan","Broadwater",44,0,3,0,41,182,14,160,8,2,2005
"35604","MONTANA","Nonmetropolitan","Chouteau",5,0,1,0,4,20,6,13,1,0,2005
"35605","MONTANA","Nonmetropolitan","Dawson",6,1,0,0,5,41,9,30,2,0,2005
"35606","MONTANA","Nonmetropolitan","Deer Lodge",20,0,0,0,20,151,11,132,8,0,2005
"35607","MONTANA","Nonmetropolitan","Fergus",9,0,5,0,4,20,5,11,4,0,2005
"35608","MONTANA","Nonmetropolitan","Gallatin",44,0,11,1,32,501,99,355,47,10,2005
"35609","MONTANA","Nonmetropolitan","Glacier",36,0,1,0,35,44,9,30,5,1,2005
"35610","MONTANA","Nonmetropolitan","Granite",3,0,0,0,3,61,13,47,1,0,2005
"35611","MONTANA","Nonmetropolitan","Hill",21,0,1,0,20,140,20,99,21,0,2005
"35612","MONTANA","Nonmetropolitan","Jefferson",12,0,2,0,10,41,13,22,6,1,2005
"35613","MONTANA","Nonmetropolitan","Lake",58,2,4,1,51,369,100,225,44,1,2005
"35614","MONTANA","Nonmetropolitan","Lewis and Clark",63,0,12,1,50,356,71,235,50,5,2005
"35615","MONTANA","Nonmetropolitan","Lincoln",78,0,1,0,77,271,58,186,27,0,2005
"35616","MONTANA","Nonmetropolitan","Madison",6,0,0,0,6,54,13,35,6,0,2005
"35617","MONTANA","Nonmetropolitan","Meagher",5,0,0,0,5,33,6,26,1,0,2005
"35618","MONTANA","Nonmetropolitan","Mineral",31,1,1,0,29,22,2,17,3,0,2005
"35619","MONTANA","Nonmetropolitan","Musselshell",19,0,0,0,19,125,7,112,6,3,2005
"35620","MONTANA","Nonmetropolitan","Park",27,0,2,0,25,111,33,69,9,3,2005
"35621","MONTANA","Nonmetropolitan","Phillips",18,0,3,0,15,55,13,41,1,0,2005
"35622","MONTANA","Nonmetropolitan","Ravalli",45,0,13,0,32,286,46,227,13,5,2005
"35623","MONTANA","Nonmetropolitan","Rosebud",13,0,0,0,13,48,18,24,6,0,2005
"35624","MONTANA","Nonmetropolitan","Sanders",32,0,1,0,31,122,24,93,5,2,2005
"35625","MONTANA","Nonmetropolitan","Sheridan",1,0,0,0,1,24,3,19,2,0,2005
"35626","MONTANA","Nonmetropolitan","Silver Bow",144,0,12,12,120,1398,270,976,152,5,2005
"35627","MONTANA","Nonmetropolitan","Stillwater",13,0,1,0,12,45,17,24,4,1,2005
"35628","MONTANA","Nonmetropolitan","Sweet Grass",8,0,0,0,8,51,7,32,12,0,2005
"35629","MONTANA","Nonmetropolitan","Teton",15,0,2,0,13,79,19,56,4,0,2005
"35630","MONTANA","Nonmetropolitan","Toole",12,0,0,0,12,67,10,47,10,1,2005
"35631","MONTANA","Nonmetropolitan","Valley",10,0,0,0,10,22,5,15,2,1,2005
"35632","NEBRASKA","Metropolitan","Dakota",2,0,0,0,2,38,10,27,1,0,2005
"35633","NEBRASKA","Metropolitan","Dixon",4,0,0,0,4,59,19,36,4,1,2005
"35634","NEBRASKA","Metropolitan","Douglas",124,0,3,25,96,1175,330,755,90,0,2005
"35635","NEBRASKA","Metropolitan","Lancaster",22,0,9,0,13,427,102,308,17,4,2005
"35636","NEBRASKA","Metropolitan","Sarpy",54,0,13,5,36,791,94,612,85,7,2005
"35637","NEBRASKA","Metropolitan","Saunders",9,0,0,2,7,62,16,35,11,3,2005
"35638","NEBRASKA","Metropolitan","Seward",6,0,3,0,3,62,17,42,3,0,2005
"35639","NEBRASKA","Metropolitan","Washington",2,0,0,0,2,91,18,66,7,0,2005
"35640","NEBRASKA","Nonmetropolitan","Adams",2,0,1,1,0,132,55,74,3,0,2005
"35641","NEBRASKA","Nonmetropolitan","Antelope",2,0,1,0,1,13,0,13,0,0,2005
"35642","NEBRASKA","Nonmetropolitan","Arthur",0,0,0,0,0,0,0,0,0,0,2005
"35643","NEBRASKA","Nonmetropolitan","Box Butte",1,0,0,0,1,3,0,3,0,0,2005
"35644","NEBRASKA","Nonmetropolitan","Boyd",0,0,0,0,0,11,1,9,1,0,2005
"35645","NEBRASKA","Nonmetropolitan","Brown",2,0,0,0,2,48,4,43,1,0,2005
"35646","NEBRASKA","Nonmetropolitan","Buffalo",9,0,2,0,7,247,42,185,20,3,2005
"35647","NEBRASKA","Nonmetropolitan","Burt",1,0,0,0,1,28,7,21,0,1,2005
"35648","NEBRASKA","Nonmetropolitan","Butler",0,0,0,0,0,36,3,33,0,1,2005
"35649","NEBRASKA","Nonmetropolitan","Chase",1,0,0,0,1,9,0,7,2,0,2005
"35650","NEBRASKA","Nonmetropolitan","Colfax",3,0,0,0,3,41,3,37,1,1,2005
"35651","NEBRASKA","Nonmetropolitan","Cuming",1,0,1,0,0,15,6,8,1,0,2005
"35652","NEBRASKA","Nonmetropolitan","Custer",1,0,1,0,0,76,14,61,1,0,2005
"35653","NEBRASKA","Nonmetropolitan","Dawson",11,0,3,0,8,96,22,70,4,0,2005
"35654","NEBRASKA","Nonmetropolitan","Deuel",1,0,0,0,1,35,9,19,7,0,2005
"35655","NEBRASKA","Nonmetropolitan","Dodge",4,0,1,0,3,180,24,136,20,2,2005
"35656","NEBRASKA","Nonmetropolitan","Franklin",2,0,0,0,2,21,1,16,4,0,2005
"35657","NEBRASKA","Nonmetropolitan","Frontier",0,0,0,0,0,36,5,30,1,1,2005
"35658","NEBRASKA","Nonmetropolitan","Furnas",1,0,0,0,1,38,4,32,2,1,2005
"35659","NEBRASKA","Nonmetropolitan","Gage",7,0,2,0,5,183,41,126,16,0,2005
"35660","NEBRASKA","Nonmetropolitan","Garden",1,0,0,0,1,4,1,3,0,0,2005
"35661","NEBRASKA","Nonmetropolitan","Gosper",2,0,0,0,2,40,10,28,2,0,2005
"35662","NEBRASKA","Nonmetropolitan","Hall",5,0,0,2,3,316,53,245,18,0,2005
"35663","NEBRASKA","Nonmetropolitan","Hamilton",5,0,0,0,5,62,21,38,3,1,2005
"35664","NEBRASKA","Nonmetropolitan","Harlan",1,0,1,0,0,1,0,1,0,0,2005
"35665","NEBRASKA","Nonmetropolitan","Hitchcock",1,0,0,0,1,11,5,5,1,0,2005
"35666","NEBRASKA","Nonmetropolitan","Hooker",1,0,0,0,1,1,1,0,0,0,2005
"35667","NEBRASKA","Nonmetropolitan","Jefferson",6,0,2,0,4,48,11,35,2,0,2005
"35668","NEBRASKA","Nonmetropolitan","Kearney",5,0,4,0,1,36,7,28,1,0,2005
"35669","NEBRASKA","Nonmetropolitan","Keith",1,0,1,0,0,78,21,52,5,0,2005
"35670","NEBRASKA","Nonmetropolitan","Kimball",3,0,0,0,3,20,1,17,2,0,2005
"35671","NEBRASKA","Nonmetropolitan","Knox",8,0,0,1,7,32,6,25,1,0,2005
"35672","NEBRASKA","Nonmetropolitan","Lincoln",11,0,1,1,9,150,45,97,8,0,2005
"35673","NEBRASKA","Nonmetropolitan","Madison",10,0,2,0,8,92,28,58,6,0,2005
"35674","NEBRASKA","Nonmetropolitan","Merrick",0,0,0,0,0,68,21,42,5,0,2005
"35675","NEBRASKA","Nonmetropolitan","Morrill",1,0,0,0,1,18,5,12,1,0,2005
"35676","NEBRASKA","Nonmetropolitan","Nance",0,0,0,0,0,30,10,14,6,0,2005
"35677","NEBRASKA","Nonmetropolitan","Nemaha",2,0,0,0,2,29,12,15,2,1,2005
"35678","NEBRASKA","Nonmetropolitan","Pawnee",0,0,0,0,0,61,6,50,5,0,2005
"35679","NEBRASKA","Nonmetropolitan","Perkins",3,0,0,0,3,26,6,19,1,0,2005
"35680","NEBRASKA","Nonmetropolitan","Phelps",1,0,0,0,1,36,14,19,3,0,2005
"35681","NEBRASKA","Nonmetropolitan","Platte",5,0,2,1,2,219,52,148,19,0,2005
"35682","NEBRASKA","Nonmetropolitan","Red Willow",1,0,0,0,1,47,12,33,2,0,2005
"35683","NEBRASKA","Nonmetropolitan","Rock",1,0,0,0,1,20,3,16,1,0,2005
"35684","NEBRASKA","Nonmetropolitan","Saline",5,1,0,0,4,62,13,46,3,0,2005
"35685","NEBRASKA","Nonmetropolitan","Scotts Bluff",9,0,3,0,6,103,25,66,12,1,2005
"35686","NEBRASKA","Nonmetropolitan","Sheridan",4,1,0,0,3,50,13,32,5,0,2005
"35687","NEBRASKA","Nonmetropolitan","Sioux",0,0,0,0,0,0,0,0,0,0,2005
"35688","NEBRASKA","Nonmetropolitan","Stanton",4,1,1,0,2,76,30,46,0,1,2005
"35689","NEBRASKA","Nonmetropolitan","Thayer",1,0,0,0,1,120,34,79,7,1,2005
"35690","NEBRASKA","Nonmetropolitan","Thurston",1,0,0,0,1,0,0,0,0,1,2005
"35691","NEBRASKA","Nonmetropolitan","Wayne",2,0,1,0,1,19,3,15,1,0,2005
"35692","NEBRASKA","Nonmetropolitan","Webster",7,0,1,0,6,52,14,35,3,2,2005
"35693","NEBRASKA","Nonmetropolitan","Wheeler",0,0,0,0,0,4,0,2,2,0,2005
"35694","NEBRASKA","Nonmetropolitan","York",1,0,0,1,0,70,11,58,1,1,2005
"35695","NEVADA","Metropolitan","Carson City",294,2,2,27,263,1449,386,948,115,19,2005
"35696","NEVADA","Metropolitan","Washoe",205,1,2,14,188,1482,488,744,250,8,2005
"35697","NEVADA","Nonmetropolitan","Churchill",51,1,11,1,38,286,106,151,29,3,2005
"35698","NEVADA","Nonmetropolitan","Douglas",82,1,23,15,43,1109,259,785,65,5,2005
"35699","NEVADA","Nonmetropolitan","Elko",30,1,6,4,19,236,103,105,28,1,2005
"35700","NEVADA","Nonmetropolitan","Esmeralda",2,0,0,0,2,7,2,4,1,0,2005
"35701","NEVADA","Nonmetropolitan","Eureka",4,0,0,0,4,14,7,7,0,0,2005
"35702","NEVADA","Nonmetropolitan","Humboldt",54,0,0,1,53,70,20,44,6,2,2005
"35703","NEVADA","Nonmetropolitan","Lander",22,0,10,3,9,137,52,81,4,0,2005
"35704","NEVADA","Nonmetropolitan","Lincoln",4,0,1,0,3,44,16,22,6,1,2005
"35705","NEVADA","Nonmetropolitan","Lyon",114,1,10,8,95,840,243,522,75,7,2005
"35706","NEVADA","Nonmetropolitan","Mineral",8,0,1,0,7,65,37,21,7,2,2005
"35707","NEVADA","Nonmetropolitan","Nye",110,4,12,9,85,1128,257,720,151,27,2005
"35708","NEVADA","Nonmetropolitan","Pershing",51,0,7,1,43,80,32,44,4,0,2005
"35709","NEVADA","Nonmetropolitan","White Pine",33,2,3,1,27,207,64,124,19,0,2005
"35710","NEW","HAMPSHIRE","Rockingham",7,0,0,0,7,23,0,20,3,0,2005
"35711","NEW","HAMPSHIRE","Carroll",5,0,4,0,1,49,16,29,4,2,2005
"35712","NEW","HAMPSHIRE","Cheshire",4,0,2,0,2,3,1,2,0,0,2005
"35713","NEW","HAMPSHIRE","Merrimack",7,0,4,0,3,2,0,2,0,0,2005
"35714","NEW","JERSEY","Essex County Police Department",90,1,7,55,27,96,7,73,16,0,2005
"35715","NEW","MEXICO","Bernalillo",866,11,35,116,704,2601,841,1298,462,75,2005
"35716","NEW","MEXICO","Sandoval",51,0,9,0,42,199,99,87,13,0,2005
"35717","NEW","MEXICO","San Juan",255,1,42,10,202,1239,246,886,107,10,2005
"35718","NEW","MEXICO","Santa Fe",592,1,22,9,560,1075,654,302,119,10,2005
"35719","NEW","MEXICO","Valencia",157,5,13,8,131,1516,842,320,354,13,2005
"35720","NEW","MEXICO","Catron",4,0,2,1,1,1,1,0,0,0,2005
"35721","NEW","MEXICO","Chaves",60,2,13,5,40,492,288,161,43,0,2005
"35722","NEW","MEXICO","Cibola",9,0,1,0,8,55,33,15,7,0,2005
"35723","NEW","MEXICO","Colfax",1,0,0,0,1,14,6,6,2,0,2005
"35724","NEW","MEXICO","Grant",13,0,0,2,11,101,48,53,0,0,2005
"35725","NEW","MEXICO","Lea",31,1,10,1,19,465,135,300,30,0,2005
"35726","NEW","MEXICO","McKinley",101,0,14,8,79,306,122,155,29,5,2005
"35727","NEW","MEXICO","Mora",4,0,0,1,3,16,12,2,2,0,2005
"35728","NEW","MEXICO","Otero",41,0,0,0,41,253,98,151,4,0,2005
"35729","NEW","MEXICO","Roosevelt",6,1,0,0,5,62,29,25,8,NA,2005
"35730","NEW","MEXICO","Sierra",12,0,1,2,9,47,16,24,7,0,2005
"35731","NEW","MEXICO","Socorro",9,0,1,0,8,22,7,5,10,0,2005
"35732","NEW","YORK","Albany",24,1,2,0,21,92,24,56,12,NA,2005
"35733","NEW","YORK","Broome",55,0,4,8,43,984,146,801,37,NA,2005
"35734","NEW","YORK","Chemung",30,0,2,3,25,292,51,230,11,NA,2005
"35735","NEW","YORK","Dutchess",66,1,7,6,52,741,151,551,39,4,2005
"35736","NEW","YORK","Erie",136,0,12,13,111,887,218,648,21,11,2005
"35737","NEW","YORK","Herkimer",0,0,0,0,0,24,0,24,0,NA,2005
"35738","NEW","YORK","Livingston",22,1,2,1,18,798,136,644,18,NA,2005
"35739","NEW","YORK","Madison",12,0,4,1,7,241,85,148,8,NA,2005
"35740","NEW","YORK","Monroe",216,2,27,53,134,4089,602,3308,179,17,2005
"35741","NEW","YORK","Nassau",1793,16,76,833,868,14421,2153,10836,1432,137,2005
"35742","NEW","YORK","Niagara",112,0,21,26,65,1291,318,906,67,NA,2005
"35743","NEW","YORK","Oneida",88,1,19,4,64,513,90,394,29,NA,2005
"35744","NEW","YORK","Onondaga",174,0,29,44,101,1689,330,1312,47,24,2005
"35745","NEW","YORK","Ontario",50,0,5,14,31,887,192,650,45,NA,2005
"35746","NEW","YORK","Orleans",16,2,1,0,13,122,31,79,12,NA,2005
"35747","NEW","YORK","Oswego",22,0,8,3,11,317,96,205,16,NA,2005
"35748","NEW","YORK","Putman",39,0,8,7,24,447,97,318,32,NA,2005
"35749","NEW","YORK","Rensselaer",33,0,2,0,31,158,40,109,9,NA,2005
"35750","NEW","YORK","Rockland",13,0,0,1,12,32,0,32,0,NA,2005
"35751","NEW","YORK","Saratoga",48,1,6,6,35,867,140,702,25,6,2005
"35752","NEW","YORK","Schenectady",3,0,0,1,2,9,1,5,3,NA,2005
"35753","NEW","YORK","Schoharie",2,0,0,0,2,81,14,64,3,NA,2005
"35754","NEW","YORK","Suffolk",291,0,0,1,290,17,4,7,6,NA,2005
"35755","NEW","YORK","Suffolk County Police Department",2446,28,82,1037,1299,24096,3509,18372,2215,245,2005
"35756","NEW","YORK","Tioga",10,1,0,0,9,182,51,115,16,NA,2005
"35757","NEW","YORK","Tompkins",27,0,12,8,7,488,128,335,25,NA,2005
"35758","NEW","YORK","Ulster",47,0,5,2,40,328,58,254,16,NA,2005
"35759","NEW","YORK","Washington",37,1,4,2,30,310,69,233,8,NA,2005
"35760","NEW","YORK","Wayne",40,1,8,5,26,649,158,460,31,NA,2005
"35761","NEW","YORK","Westchester Public Safety",57,1,2,6,48,269,17,238,14,NA,2005
"35762","NEW","YORK","Allegany",1,0,0,0,1,3,0,3,0,NA,2005
"35763","NEW","YORK","Cattaraugus",57,0,8,1,48,464,147,285,32,NA,2005
"35764","NEW","YORK","Cayuga",19,1,3,1,14,338,90,240,8,NA,2005
"35765","NEW","YORK","Chautauqua",51,0,8,7,36,997,232,737,28,NA,2005
"35766","NEW","YORK","Clinton",0,0,0,0,0,2,2,0,0,NA,2005
"35767","NEW","YORK","Delaware",13,1,3,0,9,112,41,70,1,NA,2005
"35768","NEW","YORK","Franklin",0,0,0,0,0,0,0,0,0,NA,2005
"35769","NEW","YORK","Fulton",18,1,0,1,16,422,107,291,24,NA,2005
"35770","NEW","YORK","Genesee",48,1,17,5,25,601,84,496,21,NA,2005
"35771","NEW","YORK","Greene",3,0,0,0,3,43,19,24,0,NA,2005
"35772","NEW","YORK","Hamilton",1,1,0,0,0,22,8,14,0,NA,2005
"35773","NEW","YORK","Jefferson",44,0,11,2,31,506,97,398,11,NA,2005
