DV_MA,2005,4,501.92
DV_MA,2006,1,511.03
DV_MA,2006,2,515.14
DV_MA,2006,3,517.83
DV_MA,2006,4,523.36
DV_MA,2007,1,526.24
DV_MA,2007,2,525.63
DV_MA,2007,3,520.28
DV_MA,2007,4,521.24
DV_MA,2008,1,522.96
DV_MA,2008,2,513.17
DV_MA,2008,3,501.24
DV_MA,2008,4,497.92
DV_MA,2009,1,501.86
DV_MA,2009,2,491.12
DV_MA,2009,3,480.16
DV_MA,2009,4,477.02
DV_MA,2010,1,474.01
DV_MA,2010,2,471.09
DV_MA,2010,3,476.6
DV_MA,2010,4,475.86
DV_MA,2011,1,467.7
DV_MA,2011,2,460.5
DV_MA,2011,3,459.6
DV_MA,2011,4,461.76
DV_MA,2012,1,457.5
DV_MA,2012,2,453.48
DV_MA,2012,3,455.53
DV_MA,2012,4,456.86
DV_MA,2013,1,457.16
DV_MA,2013,2,458.43
DV_MA,2013,3,460.17
DV_MA,2013,4,459.85
DV_MA,2014,1,460.57
DV_MA,2014,2,465.77
DV_MA,2014,3,470.78
DV_MA,2014,4,472.65
DV_MA,2015,1,477.27
DV_MA,2015,2,480.8
DV_MA,2015,3,483.49
DV_MA,2015,4,484.21
DV_MA,2016,1,486.78
DV_MA,2016,2,494.11
DV_MA,2016,3,499.82
DV_MA,2016,4,502.42
DV_MA,2017,1,502.39
DV_MA,2017,2,510.97
DV_MA,2017,3,518.86
DV_MA,2017,4,521.68
DV_MA,2018,1,526.9
DV_MA,2018,2,533.18
DV_MA,2018,3,539.61
DV_MA,2018,4,539.98
DV_MA,2019,1,544.92
DV_MA,2019,2,554.17
DV_MA,2019,3,562.04
DV_MA,2019,4,566.72
DV_MA,2020,1,572.66
DV_MA,2020,2,577.56
DV_MA,2020,3,588.15
DV_MA,2020,4,599.94
DV_MA,2021,1,614.4
DV_MA,2021,2,639.57
DV_MA,2021,3,671.61
DV_MA,2021,4,687.74
DV_MT,1975,1,56.6
DV_MT,1975,2,56.64
DV_MT,1975,3,56.09
DV_MT,1975,4,55.87
DV_MT,1976,1,57.5
DV_MT,1976,2,61.97
DV_MT,1976,3,61.68
DV_MT,1976,4,63.19
DV_MT,1977,1,66.26
DV_MT,1977,2,67.48
DV_MT,1977,3,70.54
DV_MT,1977,4,73.67
DV_MT,1978,1,77.47
DV_MT,1978,2,80.16
DV_MT,1978,3,83.7
DV_MT,1978,4,86.75
DV_MT,1979,1,91.3
DV_MT,1979,2,94.74
DV_MT,1979,3,96.81
DV_MT,1979,4,99.3
DV_MT,1980,1,100
DV_MT,1980,2,99.53
DV_MT,1980,3,105.34
DV_MT,1980,4,105.41
DV_MT,1981,1,106.14
DV_MT,1981,2,109.55
DV_MT,1981,3,113.51
DV_MT,1981,4,111.91
DV_MT,1982,1,110.19
DV_MT,1982,2,115.22
DV_MT,1982,3,114.23
DV_MT,1982,4,118.68
DV_MT,1983,1,120.47
DV_MT,1983,2,119.58
DV_MT,1983,3,119.11
DV_MT,1983,4,117.82
DV_MT,1984,1,121.02
DV_MT,1984,2,121.17
